Account,Default Radar Template,Name,Team,Competition,Competition Type,Competition Rank,Season,Nationality,Country Code,Date of Birth,Age,Woman Player?,Team Color 1,Team Color 2,Player Id,Player Name,First Name,Last Name,Nickname,Weight,Height,Birth Date,Country Id,Country,Team Id,Team Color 1st,Team Color 2nd,Competition Id,Competition Name,Season Id,Seasons,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Scoring Contribution,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbles Successfully Defended%,PAdj Tackles,Tack/Dribbled Past%,xGBuildup,Pass Forward%,Long Ball%,Passing%,Pressured Pass%,OBV
174,Centre Back,Kevin Lokko,Maidenhead United,National League,1,5,2024/2025,England,gb-eng,1995-11-03,29,false,#DB4F45,#FAE761,14105283,Kevin Lokko,,,,71,191,1995-11-03,618,England,930565,#DB4F45,#FAE761,1065,National League,1317,2024/2025,Left Centre Back,Centre Attacking Midfielder,2025-02-15 17:00:00.0,48389,27.810925,27,2502.9832,26,0.17978548,0.8066969,0.6826086956521739,5.645263,0.65384614,0.9086662,0.7758620689655172,0.121579915,0.5332446808510638,0.3695652173913043,0.598404255319149,0.49390243902439024,0.22484066
174,Centre Back,Kiantay Licorish-Mullings,Northampton Town,League One,1,3,2024/2025,England,gb-eng,2006-12-03,18,false,#8a2240,#5bb259,14261434,Kiantay Tyrese Licorish-Mullings,,,Kiantay Licorish-Mullings,,,2006-12-03,618,England,466602,#8a2240,#5bb259,1004,League One,1317,2024/2025,Right Centre Back,,2024-12-21 17:00:00.0,448680,0.0862963,1,7.766667,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,-0.3092139
174,Centre Back,Kofi Balmer,Motherwell,Premiership,1,1,2024/2025,Northern Ireland,gb-nir,2000-09-19,24,false,#fbb92d,#7e1444,14151643,Kofi Balmer,,,,78,183,2000-09-19,1373,Northern Ireland,480867,#fbb92d,#7e1444,1051,Premiership,1317,2024/2025,Left Centre Back,Right Centre Back,2025-04-12 14:00:00.0,306238,17.27426,20,1554.6833,16,0.057889603,0.60391146,0.5217391304347826,2.0840256,0.5555556,1.8081126,0.8095238095238095,0.16795754,0.3333333333333333,0.35944700460829493,0.6436314363143631,0.5263157894736842,0.21996821
174,Centre Back,Kornél Szűcs,Plymouth Argyle,Championship,1,2,2024/2025,Hungary,hu,2001-09-24,23,false,#004f3e,#6ac6b2,14196533,Kornél Szűcs,,,,,190,2001-09-24,1330,Hungary,108,#004f3e,#6ac6b2,1003,Championship,1317,2024/2025,Right Centre Back,Right Wing Back,2025-05-03 11:30:00.0,404973,34.738895,36,3126.5005,31,0.028786177,0.85614014,0.5259259259259259,2.0438187,0.7096774,0.9582047,0.8275862068965517,0.27488038,0.2796271637816245,0.4319526627218935,0.8009320905459387,0.69375,0.19138758
174,Centre Back,Kristers Tobers,Aberdeen,Premiership,1,1,2024/2025,Latvia,lv,2000-12-13,24,false,#c90624,#99e286,13789582,Kristers Tobers,,,,87,190,2000-12-13,2258,Latvia,480864,#c90624,#99e286,1051,Premiership,1317,2024/2025,Right Centre Back,,2025-05-17 11:30:00.0,35188,9.321296,10,838.9166,10,0.0,0.08177499,0.6585365853658537,2.8965929,0.625,1.6025733,0.8,0.2976884,0.23395445134575568,0.7777777777777778,0.8757763975155279,0.7627118644067796,0.266044
174,Centre Back,Krystian Bielik,Birmingham City,League One,1,3,2024/2025,Poland,pl,1998-01-04,27,false,#003875,#959595,296944,Krystian Bielik,Krystian,Bielik,,78,189,1998-01-04,685,Poland,117,#003875,#959595,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 14:00:00.0,11737,23.160368,32,2084.433,20,0.04317721,3.068862,0.7451923076923077,6.6924667,0.7,2.673471,0.8636363636363636,0.70359874,0.2571285642821411,0.7188755020080321,0.8829414707353677,0.7475728155339806,0.10438051
174,Centre Back,Kye Rowles,Hearts,Premiership,1,1,2024/2025,Australia,au,1998-06-24,26,false,#9f1b33,#e79158,966726,Kye Rowles,Kye,Rowles,,90,183,1998-06-24,224,Australia,427322,#9f1b33,#e79158,1051,Premiership,1317,2024/2025,Left Centre Back,Left Back,2025-01-05 17:00:00.0,33495,22.056667,20,1985.1001,20,0.0,1.7737861,0.5472972972972973,3.672359,0.5714286,1.1893649,0.8,0.5444893,0.2959770114942529,0.4416243654822335,0.8175287356321839,0.5911949685534591,0.13554002
174,Centre Back,Kyle Bartley,West Bromwich Albion,Championship,1,2,2024/2025,England,gb-eng,1991-05-22,34,false,#0a1354,#959595,11061,Kyle Bartley,Kyle,Bartley,,76,194,1991-05-22,618,England,41,#0a1354,#959595,1003,Championship,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 11:30:00.0,4726,31.718517,31,2854.6665,30,0.0,0.626111,0.7134831460674157,4.0039706,0.73333335,1.2462116,0.868421052631579,0.47340655,0.2315242494226328,0.6140350877192983,0.8891454965357968,0.6995515695067265,0.0024807507
174,Centre Back,Kyle Cameron,St Johnstone,Premiership,1,1,2024/2025,Scotland,gb-sct,1997-01-15,28,false,#087cc7,#e8552c,14107188,Kyle Cameron,,,,76,190,1997-01-15,522,Scotland,480869,#087cc7,#e8552c,1051,Premiership,1317,2024/2025,Left Centre Back,Left Back,2024-12-29 17:00:00.0,50694,14.037039,15,1263.3335,13,0.0,0.87359613,0.6153846153846154,2.849604,0.4,1.1160648,0.7,0.15616433,0.31758957654723124,0.5051546391752577,0.8110749185667753,0.6309523809523809,0.17641012
174,Centre Back,Kyle Cameron,Barrow,League Two,1,4,2024/2025,Scotland,gb-sct,1997-01-15,28,false,#295998,#D7605B,14107188,Kyle Cameron,,,,76,190,1997-01-15,522,Scotland,933844,#295998,#D7605B,1005,League Two,1317,2024/2025,Left Centre Back,Centre Attacking Midfielder,2025-05-03 14:00:00.0,50694,16.404999,17,1476.45,16,0.06095703,1.3432235,0.6666666666666666,3.0478513,0.5294118,1.0251993,0.7352941176470589,0.24345203,0.4433164128595601,0.31868131868131866,0.700507614213198,0.5471698113207547,0.055029437
174,Centre Back,Kyle Ferguson,Yeovil Town,National League,1,5,2024/2025,Scotland,gb-sct,1999-09-24,25,false,#4cac26,#faff05,14114396,Kyle Ferguson,,,,80,195,1999-09-24,522,Scotland,579,#4cac26,#faff05,1065,National League,1317,2024/2025,Right Centre Back,Centre Back,2025-04-05 14:00:00.0,101247,4.3314815,4,389.8333,4,0.0,0.7984656,0.6774193548387096,4.848226,0.0,1.0766149,0.8333333333333334,0.14237884,0.47058823529411764,0.375,0.6050420168067226,0.5,0.046451334
174,Centre Back,Kyle Ferguson,Rochdale,National League,1,5,2024/2025,Scotland,gb-sct,1999-09-24,25,false,#1d3b9d,#00b33a,14114396,Kyle Ferguson,,,,80,195,1999-09-24,522,Scotland,466594,#1d3b9d,#00b33a,1065,National League,1317,2024/2025,Centre Back,Left Centre Back,2025-04-29 18:45:00.0,101247,8.172038,15,735.4834,6,0.0,0.56891996,0.7428571428571429,3.181581,,0.44157845,1.0,0.38887137,0.22093023255813954,0.4426229508196721,0.8627906976744186,0.5263157894736842,0.07071434
174,Centre Back,Kyle Jameson,Newport County AFC,League Two,1,4,2024/2025,England,gb-eng,1998-09-11,26,false,#f99b21,#4183b7,5313511,Kyle Jameson,Kyle,Jameson,,79,183,1998-09-11,618,England,480850,#f99b21,#4183b7,1005,League Two,1317,2024/2025,Left Centre Back,Centre Back,2025-05-03 14:00:00.0,34809,17.673332,24,1590.6,15,0.0,0.84915626,0.6666666666666666,2.7159562,0.5,0.59029204,0.75,0.15114318,0.30293159609120524,0.39325842696629215,0.7947882736156352,0.5581395348837209,0.13148442
174,Centre Back,Kyle McFadzean,Blackburn Rovers,Championship,1,2,2024/2025,England,gb-eng,1987-02-20,38,false,#00339e,#c01001,633754,Kyle John McFadzean,Kyle,McFadzean,Kyle McFadzean,85,185,1987-02-20,618,England,274,#00339e,#c01001,1003,Championship,1317,2024/2025,Centre Back,,2024-12-10 21:45:00.0,9709,0.030555556,1,2.75,0,0.0,0.0,,0.0,,0.0,,,,,,,
174,Centre Back,Kyle McFadzean,Chesterfield,League Two,1,4,2024/2025,England,gb-eng,1987-02-20,38,false,#004691,#EE3C3F,633754,Kyle John McFadzean,Kyle,McFadzean,Kyle McFadzean,85,185,1987-02-20,618,England,934017,#004691,#EE3C3F,1005,League Two,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-16 19:00:00.0,9709,9.697223,10,872.75006,10,0.0,1.5853808,0.7142857142857143,4.124892,0.4,1.6275743,0.7692307692307693,0.4114413,0.1809775429326288,0.6666666666666666,0.8784676354029062,0.7142857142857143,0.11903493
174,Centre Back,Kyle Morrison,Solihull Moors,National League,1,5,2024/2025,England,gb-eng,1996-03-15,29,false,#005AA3,#FEF102,14196641,Kyle Morrison,,,,,183,1996-03-15,618,England,930578,#005AA3,#FEF102,1065,National League,1317,2024/2025,Right Centre Back,Centre Back,2025-02-15 17:00:00.0,405052,7.54963,11,679.46674,5,0.0,0.62967694,0.6818181818181818,3.9737043,0.5,1.9319952,0.9411764705882353,0.15308091,0.32142857142857145,0.1875,0.6964285714285714,0.4772727272727273,-0.019021966
174,Centre Back,Kyron Gordon,Rochdale,National League,1,5,2024/2025,England,gb-eng,2002-05-24,23,false,#1d3b9d,#00b33a,14111258,Kyron Gordon,,,,,184,2002-05-24,618,England,466594,#1d3b9d,#00b33a,1065,National League,1317,2024/2025,Right Centre Back,Right Wing Back,2025-05-15 18:45:00.0,75309,42.303337,39,3807.3003,39,0.09455519,1.0286231,0.609375,1.8438263,0.7692308,1.9892074,0.8690476190476191,0.5580294,0.3347899159663866,0.4875283446712018,0.8073949579831933,0.7178423236514523,0.20995939
174,Centre Back,Lachlan Byrd,Aldershot Town,National League,1,5,2024/2025,Australia,au,2002-05-30,23,false,#D83236,#3262B7,14181285,Lachlan Byrd,,,,,193,2002-05-30,224,Australia,934018,#D83236,#3262B7,1065,National League,1317,2024/2025,Right Centre Back,Left Centre Back,2025-01-01 17:00:00.0,395785,16.90667,17,1521.6002,15,0.0,1.6987422,0.5982142857142857,3.9629333,0.5416667,1.9098784,0.7,0.24399798,0.39789964994165694,0.46715328467153283,0.7561260210035006,0.65625,0.19797349
174,Centre Back,Laurence Maguire,Milton Keynes Dons,League Two,1,4,2024/2025,England,gb-eng,1997-02-08,28,false,#f2a42d,#e61e2a,14107276,Laurence Maguire,,,,70,178,1997-02-08,618,England,466600,#f2a42d,#e61e2a,1005,League Two,1317,2024/2025,Left Centre Back,Centre Back,2025-05-03 14:00:00.0,50791,31.009817,30,2790.8835,29,0.12899141,1.5745231,0.68,4.9339213,0.65384614,1.4564031,0.782608695652174,0.46489266,0.3558648111332008,0.3488372093023256,0.8001988071570576,0.6818181818181818,0.26379052
174,Centre Back,Lee O'Connor,Tranmere Rovers,League Two,1,4,2024/2025,Republic of Ireland,ie,2000-07-28,24,false,#4261d5,#d9d337,14105127,Lee Patrick O'Connor,,,Lee O'Connor,75,177,2000-07-28,1166,Republic of Ireland,480854,#4261d5,#d9d337,1005,League Two,1317,2024/2025,Right Centre Back,Right Back,2025-05-03 14:00:00.0,48161,41.57185,42,3741.4666,39,0.02405474,1.4392122,0.5,1.6357222,0.5322581,2.1874378,0.744,0.23186488,0.34798534798534797,0.488,0.71001221001221,0.5901060070671378,0.1587161
174,Centre Back,Leon Aderemi Balogun,Rangers,Premiership,1,1,2024/2025,Nigeria,ng,1988-06-28,36,false,#1b458f,#e51636,6758,Leon Aderemi Balogun,Leon,Balogun,,88,190,1988-06-28,131,Nigeria,427311,#1b458f,#e51636,1051,Premiership,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-17 11:30:00.0,5467,13.07074,20,1176.3666,13,0.07650676,2.8086867,0.7075471698113207,5.7380075,0.5,2.390585,0.8076923076923077,0.8677264,0.23544303797468355,0.72,0.8708860759493671,0.5609756097560976,0.11285023
174,Centre Back,Leon King,Rangers,Premiership,1,1,2024/2025,Scotland,gb-sct,2004-01-14,21,false,#1b458f,#e51636,14009146,Leon Thomson King,,,Leon King,75,182,2004-01-14,522,Scotland,427311,#1b458f,#e51636,1051,Premiership,1317,2024/2025,Right Centre Back,,2025-01-12 17:00:00.0,41594,0.35314816,2,31.783335,0,0.0,0.0,0.3333333333333333,2.8316727,,0.0,,0.33177218,0.05263157894736842,0.75,0.8947368421052632,,-0.4255392
174,Centre Back,Levi Laing,Aldershot Town,National League,1,5,2024/2025,England,gb-eng,2003-04-12,22,false,#D83236,#3262B7,14116282,Levi Laing,,,,73,188,2003-04-12,618,England,934018,#D83236,#3262B7,1065,National League,1317,2024/2025,Centre Back,Right Centre Back,2025-04-01 18:45:00.0,110773,3.1074076,4,279.6667,4,0.0,1.7546406,0.6842105263157895,4.183552,1.0,2.825506,1.0,0.055797905,0.38095238095238093,0.43333333333333335,0.7063492063492064,0.6,0.09133378
174,Centre Back,Levi Laing,Cheltenham Town,League Two,1,4,2024/2025,England,gb-eng,2003-04-12,22,false,#ba0411,#d3f0d1,14116282,Levi Laing,,,,73,188,2003-04-12,618,England,480845,#ba0411,#d3f0d1,1005,League Two,1317,2024/2025,Right Centre Back,,2024-12-03 21:45:00.0,110773,3.6751852,6,330.76666,3,0.0,0.41252995,0.6666666666666666,4.897712,0.0,0.4751334,0.5,0.12549612,0.4074074074074074,0.4444444444444444,0.5555555555555556,0.5,0.086642385
174,Centre Back,Lewis Baines,Altrincham,National League,1,5,2024/2025,England,gb-eng,1998-10-10,26,false,#C0303A,#A9AEC4,14111340,Lewis Baines,,,,73,183,1998-10-10,618,England,930580,#C0303A,#A9AEC4,1065,National League,1317,2024/2025,Left Centre Back,Centre Back,2025-04-26 14:00:00.0,75711,38.741295,37,3486.7166,36,0.02581225,0.739341,0.7058823529411765,3.4072173,0.84210527,0.8557848,0.8947368421052632,0.2576852,0.2773109243697479,0.6,0.8487394957983193,0.6,0.049321014
174,Centre Back,Lewis Brunt,Wrexham,League One,1,3,2024/2025,England,gb-eng,2000-11-06,24,false,#E51922,#02563F,14132152,Lewis Brunt,,,,68,187,2000-11-06,618,England,930564,#E51922,#02563F,1004,League One,1317,2024/2025,Left Centre Back,,2025-05-03 14:00:00.0,159521,22.894999,22,2060.5498,21,0.0,1.6005013,0.73224043715847,5.8528066,0.6896552,2.4944656,0.8115942028985508,0.28226423,0.39421338155515373,0.47333333333333333,0.7622061482820977,0.659217877094972,0.1090909
174,Centre Back,Lewis Gibson,Preston North End,Championship,1,2,2024/2025,England,gb-eng,2000-07-19,24,false,#0c2a8e,#959595,12299107,Lewis Jack Gibson,,,Lewis Gibson,73,185,2000-07-19,618,England,103,#0c2a8e,#959595,1003,Championship,1317,2024/2025,Left Centre Back,Centre Back,2025-05-03 11:30:00.0,28105,19.830927,19,1784.7834,19,0.050426282,1.0242838,0.6979166666666666,3.378561,0.6666667,1.6783535,0.8571428571428571,0.29715902,0.33467336683417087,0.3819444444444444,0.7698492462311558,0.569620253164557,0.13699815
174,Centre Back,Lewis Gibson,Plymouth Argyle,Championship,1,2,2024/2025,England,gb-eng,2000-07-19,24,false,#004f3e,#6ac6b2,12299107,Lewis Jack Gibson,,,Lewis Gibson,73,185,2000-07-19,618,England,108,#004f3e,#6ac6b2,1003,Championship,1317,2024/2025,Left Centre Back,Right Centre Back,2024-12-29 17:00:00.0,28105,19.656855,18,1769.117,18,0.10174568,1.4881792,0.7454545454545455,2.0857863,0.7222222,1.2388972,0.8387096774193549,0.39925858,0.19662447257383966,0.5352112676056338,0.8767932489451477,0.7373737373737373,0.1639089
174,Centre Back,Lewis Macari,Notts County,League Two,1,4,2024/2025,Scotland,gb-sct,2002-02-08,23,false,#eae77e,#231f20,14117652,Lewis Jon Macari,,,Lewis Macari,,188,2002-02-08,522,Scotland,480842,#eae77e,#231f20,1005,League Two,1317,2024/2025,Right Centre Back,Right Back,2025-05-17 11:30:00.0,116452,31.139822,33,2802.584,28,0.03211322,1.9225966,0.5853658536585366,2.312152,0.47619048,1.591457,0.7333333333333333,0.538198,0.23685479980704294,0.46846846846846846,0.8832609744331886,0.7735042735042735,0.13926175
174,Centre Back,Lewis Mayo,Kilmarnock,Premiership,1,1,2024/2025,Scotland,gb-sct,2000-03-19,25,false,#1937bb,#f8b26d,14101619,Lewis Mayo,,,,,188,2000-03-19,522,Scotland,480861,#1937bb,#f8b26d,1051,Premiership,1317,2024/2025,Right Centre Back,Right Back,2025-05-18 14:00:00.0,43725,39.844627,37,3586.0164,36,0.025097487,1.0774473,0.6666666666666666,3.0116987,0.54761904,1.283164,0.7634408602150538,0.23127532,0.43562374916611074,0.45429362880886426,0.6964643095396932,0.5746606334841629,0.14115427
174,Centre Back,Lewis Montsma,Lincoln City,League One,1,3,2024/2025,Netherlands,nl,1998-04-25,27,false,#f9413f,#05348e,7598515,Lewis Montsma,,,,82,191,1998-04-25,268,Netherlands,480858,#f9413f,#05348e,1004,League One,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-12 14:00:00.0,21486,14.092962,16,1268.3666,12,0.14191481,1.2290639,0.5333333333333333,2.8382962,0.8,1.8208044,0.8709677419354839,0.27704856,0.38045375218150085,0.4418604651162791,0.6684118673647469,0.5058823529411764,0.053424068
174,Centre Back,Lewis Neilson,St Johnstone,Premiership,1,1,2024/2025,Scotland,gb-sct,2003-05-15,22,false,#087cc7,#e8552c,14101514,Lewis Neilson,,,Lewis Neilson,67,184,2003-05-15,522,Scotland,480869,#087cc7,#e8552c,1051,Premiership,1317,2024/2025,Right Centre Back,Left Centre Back,2024-12-29 17:00:00.0,43579,15.795185,17,1421.5667,13,0.0,1.3557804,0.5918367346938775,1.8360026,0.5263158,1.4476329,0.6666666666666666,0.21205324,0.3401639344262295,0.45161290322580644,0.796448087431694,0.6890756302521008,0.21368188
174,Centre Back,Lewis Neilson,Hearts,Premiership,1,1,2024/2025,Scotland,gb-sct,2003-05-15,22,false,#9f1b33,#e79158,14101514,Lewis Neilson,,,Lewis Neilson,67,184,2003-05-15,522,Scotland,427322,#9f1b33,#e79158,1051,Premiership,1317,2024/2025,Right Centre Back,Centre Back,2025-03-29 17:00:00.0,43579,4.287037,5,385.8333,3,0.0,1.6281215,0.59375,4.431966,0.0,0.7566608,0.8,0.21333611,0.2995169082125604,0.4864864864864865,0.7681159420289855,0.5365853658536586,0.1338049
174,Centre Back,Liam Gordon,Motherwell,Premiership,1,1,2024/2025,Scotland,gb-sct,1996-01-26,29,false,#fbb92d,#7e1444,5818822,Liam Gordon,,,,77,183,1996-01-26,522,Scotland,480867,#fbb92d,#7e1444,1051,Premiership,1317,2024/2025,Centre Back,Right Centre Back,2025-03-29 17:00:00.0,9039,28.233149,27,2540.9834,27,0.07083872,0.90792716,0.6872427983539094,5.9150324,0.54545456,0.7493822,0.8378378378378378,0.24432099,0.3778307508939213,0.47619047619047616,0.7210965435041716,0.588957055214724,0.10191569
174,Centre Back,Liam Hogan,Rochdale,National League,1,5,2024/2025,England,gb-eng,1989-02-08,36,false,#1d3b9d,#00b33a,13310564,Liam Hogan,,,,77,183,1989-02-08,618,England,466594,#1d3b9d,#00b33a,1065,National League,1317,2024/2025,Centre Back,Right Centre Back,2025-05-15 18:45:00.0,33052,28.789629,30,2591.0667,26,0.0,0.6044129,0.636986301369863,3.2303298,0.6,0.487938,0.8461538461538461,0.4561251,0.20394736842105263,0.5374149659863946,0.8935406698564593,0.7094972067039106,0.055885956
174,Centre Back,Liam Kitching,Coventry City,Championship,1,2,2024/2025,England,gb-eng,1999-09-25,25,false,#00b5e2,#e74c22,6176577,Liam Kitching,Liam,Kitching,,80,186,1999-09-25,618,England,165,#00b5e2,#e74c22,1003,Championship,1317,2024/2025,Left Centre Back,Centre Back,2025-05-13 19:00:00.0,30077,30.325743,29,2729.317,28,0.0,0.8093973,0.6024844720496895,3.1986027,0.59375,1.0793198,0.6428571428571429,0.4129992,0.30283505154639173,0.44075829383886256,0.8163659793814433,0.6818181818181818,0.0432661
174,Centre Back,Liam Lindsay,Preston North End,Championship,1,2,2024/2025,Scotland,gb-sct,1995-10-12,29,false,#0c2a8e,#959595,3204462,Liam Lindsay,Liam,Lindsay,,79,193,1995-10-12,522,Scotland,103,#0c2a8e,#959595,1003,Championship,1317,2024/2025,Centre Back,Left Centre Back,2025-05-03 11:30:00.0,4570,31.847225,35,2866.2502,29,0.06279982,1.7629362,0.8167330677290837,6.4369817,0.6333333,1.4502453,0.7846153846153846,0.35975686,0.2856164383561644,0.5211267605633803,0.7835616438356164,0.6079136690647482,0.031022524
174,Centre Back,Liam Morrison,Queens Park Rangers,Championship,1,2,2024/2025,Scotland,gb-sct,2003-04-07,22,false,#014f99,#959595,14128706,Liam Morrison,,,,,185,2003-04-07,522,Scotland,120,#014f99,#959595,1003,Championship,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-03 11:30:00.0,140570,15.994816,19,1439.5334,14,0.0,0.7952826,0.6530612244897959,2.000648,0.6666667,0.5799318,0.7222222222222222,0.28937146,0.2653333333333333,0.40298507462686567,0.8386666666666667,0.6274509803921569,0.11964086
174,Centre Back,Liam Palmer,Sheffield Wednesday,Championship,1,2,2024/2025,Scotland,gb-sct,1991-09-19,33,false,#005db5,#ecca06,10334,Liam Palmer,Liam,Palmer,,81,188,1991-09-19,522,Scotland,106,#005db5,#ecca06,1003,Championship,1317,2024/2025,Right Centre Back,Right Defensive Midfielder,2025-05-03 11:30:00.0,9560,11.27389,23,1014.6501,7,0.0,0.8948316,0.5384615384615384,0.62090373,0.5714286,0.96150666,0.7777777777777778,0.5343092,0.2824601366742597,0.3953488372093023,0.806378132118451,0.6935483870967742,0.13344607
174,Centre Back,Liam Scales,Celtic,Premiership,1,1,2024/2025,Republic of Ireland,ie,1998-08-08,26,false,#05804E,#F6DC01,13852560,Liam Scales,,,,,187,1998-08-08,1166,Republic of Ireland,440352,#05804E,#F6DC01,1051,Premiership,1317,2024/2025,Left Centre Back,Left Back,2025-05-17 11:30:00.0,36262,24.447222,26,2200.25,21,0.16361776,1.1975887,0.7247706422018348,6.462902,0.6875,1.7375281,0.8064516129032258,1.107442,0.22885958107059737,0.7806451612903226,0.9251357641582623,0.7439446366782007,0.21484607
174,Centre Back,Liam Shaw,Fleetwood Town,League Two,1,4,2024/2025,England,gb-eng,2001-03-12,24,false,#e50000,#23a4e5,7101567,Liam Shaw,Liam,Shaw,,,190,2001-03-12,618,England,466598,#e50000,#23a4e5,1005,League Two,1317,2024/2025,Right Centre Back,Right Centre Midfielder,2025-01-01 17:00:00.0,41759,6.026851,11,542.4166,6,0.0,1.7315986,0.6981132075471698,6.139192,0.85714287,1.9320468,0.8823529411764706,0.25729102,0.33497536945812806,0.5,0.6650246305418719,0.5,-0.043566808
174,Centre Back,Liam Shephard,Salford City,League Two,1,4,2024/2025,Wales,gb-wls,1994-11-22,30,false,#F73140,#0071DB,300272,Liam Shephard,Liam,Shephard,,67,178,1994-11-22,979,Wales,904835,#F73140,#0071DB,1005,League Two,1317,2024/2025,Right Centre Back,Right Back,2025-05-03 14:00:00.0,4125,19.28907,22,1736.0164,20,0.10368566,1.5148548,0.6206896551724138,1.8663418,0.6875,2.257767,0.7818181818181819,0.32007602,0.36401673640167365,0.4423076923076923,0.7144351464435147,0.6342857142857142,0.4256016
174,Centre Back,Lloyd Humphries,Eastleigh,National League,1,5,2024/2025,Wales,gb-wls,1997-10-03,27,false,#325196,#F9E61A,8400575,Lloyd Humphries,Lloyd,Humphries,,,,1997-10-03,979,Wales,930575,#325196,#F9E61A,1065,National League,1317,2024/2025,Right Centre Back,Centre Defensive Midfielder,2025-05-05 14:00:00.0,439858,26.947222,36,2425.25,25,0.1484383,0.5540095,0.5590062111801242,3.3398619,0.72727275,1.6996621,0.8620689655172413,0.319406,0.43216531895777177,0.35714285714285715,0.6208445642407907,0.5777777777777777,0.10964354
174,Centre Back,Lloyd Jones,Charlton Athletic,League One,1,3,2024/2025,England,gb-eng,1995-10-07,29,false,#ff131a,#959595,635381,Lloyd Jones,Lloyd,Jones,,75,191,1995-10-07,618,England,94,#ff131a,#959595,1004,League One,1317,2024/2025,Centre Back,Right Centre Back,2025-05-25 12:01:00.0,21993,41.04444,39,3693.9998,38,0.07309151,1.3486427,0.7357293868921776,8.478614,0.7083333,1.1496799,0.8524590163934426,0.32517114,0.3814317673378076,0.4147727272727273,0.6935123042505593,0.495,0.10307074
174,Centre Back,Louie Holzman,Reading,League One,1,3,2024/2025,England,gb-eng,2003-11-16,21,false,#1a24b7,#fe0000,14126139,Louie Holzman,,,,76,186,2003-11-16,618,England,115,#1a24b7,#fe0000,1004,League One,1317,2024/2025,Right Centre Back,Centre Attacking Midfielder,2025-04-01 18:45:00.0,134407,3.8253706,9,344.28336,3,0.0,0.5922641,0.5862068965517241,4.444014,0.8888889,2.4663112,0.8181818181818182,0.49359018,0.3829787234042553,0.13157894736842105,0.648936170212766,0.6206896551724138,0.26849198
174,Centre Back,Louie Annesley,Braintree Town FC,National League,1,5,2024/2025,Gibraltar,gi,2000-05-03,25,false,#33499F,#FA8C2D,13854048,Louie John Annesley,,,Louie Annesley,,193,2000-05-03,10986,Gibraltar,933847,#33499F,#FA8C2D,1065,National League,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-05 14:00:00.0,38148,44.232224,42,3980.9001,42,0.06782386,0.79961956,0.5785714285714286,1.8312442,0.4,0.71045876,0.6875,0.27295807,0.35405192761605037,0.38697318007662834,0.7120377655389457,0.5399239543726235,0.10569374
174,Centre Back,Louis John,Ebbsfleet United,National League,1,5,2024/2025,England,gb-eng,1994-04-19,31,false,#ED1C24,#FFF200,5844064,Louis John,,,,85,190,1994-04-19,618,England,930566,#ED1C24,#FFF200,1065,National League,1317,2024/2025,Right Centre Back,Centre Back,2024-12-14 17:00:00.0,10342,7.1192594,10,640.73334,7,0.0,0.44320256,0.7111111111111111,4.4948497,0.0,0.47020507,0.8,0.106801055,0.3811659192825112,0.4782608695652174,0.7309417040358744,0.48148148148148145,-0.007854559
174,Centre Back,Louis Storey,Gateshead,National League,1,5,2024/2025,England,gb-eng,1993-10-20,31,false,#D3D3D3,#833040,14150326,Louis Storey,,,,,191,1993-10-20,618,England,930568,#D3D3D3,#833040,1065,National League,1317,2024/2025,Right Centre Back,Left Centre Back,2024-09-28 17:00:00.0,296363,9.949073,10,895.41656,9,0.10051187,1.5522128,0.6304347826086957,2.9148443,0.8,1.270374,0.8181818181818182,0.5444874,0.242914979757085,0.4230769230769231,0.8690958164642375,0.7710843373493976,0.03726078
174,Centre Back,Lucas Ness,Notts County,League Two,1,4,2024/2025,England,gb-eng,2002-02-07,23,false,#eae77e,#231f20,14132299,Lucas Ness,,,,,183,2002-02-07,618,England,480842,#eae77e,#231f20,1005,League Two,1317,2024/2025,Right Centre Back,Centre Back,2024-12-29 17:00:00.0,160025,5.4685183,7,492.16666,6,0.0,2.3233185,0.7631578947368421,5.3030815,0.85714287,3.9751248,0.9411764705882353,0.47907537,0.22044728434504793,0.6944444444444444,0.8498402555910544,0.5869565217391305,-0.08227221
174,Centre Back,Luca Woodhouse,Aldershot Town,National League,1,5,2024/2025,England,gb-eng,2004-07-27,20,false,#D83236,#3262B7,14125966,Luca Woodhouse,,,,,188,2004-07-27,618,England,934018,#D83236,#3262B7,1065,National League,1317,2024/2025,Left Centre Back,Centre Back,2025-05-05 14:00:00.0,134151,21.967037,20,1977.0333,20,0.091045514,1.8561506,0.5945945945945946,4.0060024,0.5588235,2.6916552,0.75,0.18623401,0.36886993603411516,0.5082872928176796,0.7164179104477612,0.5898876404494382,0.1482947
